;StartNode;EndNode;Class;Rank;Weight
2908;cftr(+/-);cftr(+/+);gene;0;2
2909;cftr(+/-);cftr(+/-;gene;0;1
2910;cftr(+/-);cftr(-/-);gene;0;3
2911;cftr(+/-);cystic fibrosis;gene;0;2
2912;cftr(+/-);cystic fibrosis transmembrane regulator protein;gene;0;1
2913;cftr(+/-);pig;gene;0;1
2914;cftr(+/-);pulmonary edema;gene;0;1
2915;cftr(+/-);recombinant cftr;gene;0;1
2916;cftr(+/-);respiratory distress syndrome;gene;0;1
2917;cftr(-/-);camp;gene;0;12
2918;cftr(-/-);cftr;gene;0;18
2919;cftr(-/-);cftr(;gene;0;3
2920;cftr(-/-);cftr(+/+;gene;0;3
2921;cftr(-/-);cftr(+/+);gene;0;6
2922;cftr(-/-);cftr(+/-;gene;0;3
2923;cftr(-/-);cftr(+/-);gene;0;3
2924;cftr(-/-);cftr(-/-);gene;0;6
2925;cftr(-/-);cystic fibrosis;gene;0;6
2926;cftr(-/-);cystic fibrosis transmembrane regulator protein;gene;0;3
2927;cftr(-/-);pig;gene;0;3
2928;cftr(-/-);pulmonary edema;gene;0;3
2929;cftr(-/-);recombinant cftr;gene;0;3
2930;cftr(-/-);respiratory distress syndrome;gene;0;3
2931;cl(-);bicarbonate;drug;0;2
2932;cl(-);cf) lung disease;drug;0;2
2933;cl(-);cftr;drug;0;6
2934;cl(-);cl(-);drug;0;2
2935;cl(-);co2;drug;0;4
2936;cl(-);cystic fibrosis;drug;0;4
2937;cl(-);cystic fibrosis (;drug;0;2
2938;cl(-);cystic fibrosis transmembrane conductance regulator;drug;0;2
2939;cl(-);hco3 (-);drug;0;4
2940;cl(-);non-cf small airway epithelia cultures;drug;0;2
2941;co2;bicarbonate;drug;0;2
2942;co2;cf) lung disease;drug;0;2
2943;co2;cftr;drug;0;6
2944;co2;cl(-);drug;0;4
2945;co2;co2;drug;0;2
2946;co2;cystic fibrosis;drug;0;4
2947;co2;cystic fibrosis (;drug;0;2
2948;co2;cystic fibrosis transmembrane conductance regulator;drug;0;2
2949;co2;hco3 (-);drug;0;4
2950;co2;non-cf small airway epithelia cultures;drug;0;2
2951;cystic cystic fibrosis;cftr;disease;0;3
2952;cystic cystic fibrosis;cftr gene;disease;0;2
2953;cystic cystic fibrosis;cftr mutant;disease;0;1
2954;cystic cystic fibrosis;cftr mutants;disease;0;1
2955;cystic cystic fibrosis;cftr protein;disease;0;1
2956;cystic cystic fibrosis;human;disease;0;2
2957;cystic cystic fibrosis;inherited disease;disease;0;1
2958;cystic cystic fibrosis;malformations in the intestine, respiratory tract;disease;0;1
2959;cystic cystic fibrosis;mouse;disease;0;1
2960;cystic cystic fibrosis;pig;disease;0;1
2961;cystic fibrosis;airway disease;disease;0;2
2962;cystic fibrosis;babies;disease;0;2
2963;cystic fibrosis;bacterial lung infection;disease;0;3
2964;cystic fibrosis;bicarbonate;disease;0;2
2965;cystic fibrosis;camp;disease;0;8
2966;cystic fibrosis;cf lung disease;disease;0;3
2967;cystic fibrosis;cf) lung disease;disease;0;2
2968;cystic fibrosis;cftr;disease;0;44
2969;cystic fibrosis;cftr(;disease;0;3
2970;cystic fibrosis;cftr(+/+;disease;0;2
2971;cystic fibrosis;cftr(+/+);disease;0;4
2972;cystic fibrosis;cftr(+/-;disease;0;2
2973;cystic fibrosis;cftr(+/-);disease;0;2
2974;cystic fibrosis;cftr(-/-);disease;0;6
2975;cystic fibrosis;cl(-);disease;0;4
2976;cystic fibrosis;co2;disease;0;4
2977;cystic fibrosis;cystic fibrosis;disease;0;14
2978;cystic fibrosis;cystic fibrosis (;disease;0;2
2979;cystic fibrosis;cystic fibrosis transmembrane conductance regulator;disease;0;5
2980;cystic fibrosis;cystic fibrosis transmembrane regulator protein;disease;0;2
2981;cystic fibrosis;exocrine pancreatic destruction;disease;0;2
2982;cystic fibrosis;ferrets;disease;0;2
2983;cystic fibrosis;focal biliary cirrhosis;disease;0;2
2984;cystic fibrosis;glyh101;disease;0;1
2985;cystic fibrosis;hco(3)(-);disease;0;6
2986;cystic fibrosis;hco3 (-);disease;0;4
2987;cystic fibrosis;ifabp;disease;0;2
2988;cystic fibrosis;inflammation;disease;0;3
2989;cystic fibrosis;intestinal fatty acid-binding protein;disease;0;2
2990;cystic fibrosis;life-shortening disease;disease;0;3
2991;cystic fibrosis;liver disease;disease;0;2
2992;cystic fibrosis;meconium ileus;disease;0;12
2993;cystic fibrosis;mice;disease;0;2
2994;cystic fibrosis;micro-;disease;0;2
2995;cystic fibrosis;mucin;disease;0;1
2996;cystic fibrosis;mucins;disease;0;3
2997;cystic fibrosis;non-cf small airway epithelia cultures;disease;0;2
2998;cystic fibrosis;p. aeruginosa;disease;0;2
2999;cystic fibrosis;pancreatic destruction;disease;0;2
3000;cystic fibrosis;pcftr;disease;0;2
3001;cystic fibrosis;people;disease;0;2
3002;cystic fibrosis;pig;disease;0;2
3003;cystic fibrosis;pigs;disease;0;2
3004;cystic fibrosis;porcine;disease;0;5
3005;cystic fibrosis;porcine cf transmembrane conductance regulator;disease;0;2
3006;cystic fibrosis;primary epithelial cultures;disease;0;3
3007;cystic fibrosis;pseudomonas aeruginosa;disease;0;2
3008;cystic fibrosis;pulmonary edema;disease;0;2
3009;cystic fibrosis;rats;disease;0;2
3010;cystic fibrosis;recombinant cftr;disease;0;2
3011;cystic fibrosis;respiratory distress syndrome;disease;0;2
3012;cystic fibrosis;sinus and lung disease;disease;0;2
3013;cystic fibrosis;vas deferens loss;disease;0;2
3014;cystic fibrosis;wild-type cftr mrna;disease;0;2
3015;cystic fibrosis;zebrafish;disease;0;2
3016;cystic fibrosis (;bicarbonate;disease;0;1
3017;cystic fibrosis (;cf) lung disease;disease;0;1
3018;cystic fibrosis (;cftr;disease;0;3
3019;cystic fibrosis (;cl(-);disease;0;2
3020;cystic fibrosis (;co2;disease;0;2
3021;cystic fibrosis (;cystic fibrosis;disease;0;2
3022;cystic fibrosis (;cystic fibrosis transmembrane conductance regulator;disease;0;1
3023;cystic fibrosis (;hco3 (-);disease;0;2
3024;cystic fibrosis (;non-cf small airway epithelia cultures;disease;0;1
3025;cystic fibrosis transmembrane conductance regulator;bacterial lung infection;gene;0;1
3026;cystic fibrosis transmembrane conductance regulator;bicarbonate;gene;0;1
3027;cystic fibrosis transmembrane conductance regulator;cf lung disease;gene;0;1
3028;cystic fibrosis transmembrane conductance regulator;cf) lung disease;gene;0;1
3029;cystic fibrosis transmembrane conductance regulator;cftr;gene;0;7
3030;cystic fibrosis transmembrane conductance regulator;cl(-);gene;0;2
3031;cystic fibrosis transmembrane conductance regulator;co2;gene;0;2
3032;cystic fibrosis transmembrane conductance regulator;cystic fibrosis;gene;0;5
3033;cystic fibrosis transmembrane conductance regulator;cystic fibrosis (;gene;0;1
3034;cystic fibrosis transmembrane conductance regulator;hco(3)(-);gene;0;2
3035;cystic fibrosis transmembrane conductance regulator;hco3 (-);gene;0;2
3036;cystic fibrosis transmembrane conductance regulator;inflammation;gene;0;1
3037;cystic fibrosis transmembrane conductance regulator;life-shortening disease;gene;0;1
3038;cystic fibrosis transmembrane conductance regulator;non-cf small airway epithelia cultures;gene;0;1
3039;cystic fibrosis transmembrane conductance regulator;porcine;gene;0;1
3040;cystic fibrosis transmembrane conductance regulator;primary epithelial cultures;gene;0;1
3041;cystic fibrosis transmembrane regulator protein;camp;gene;0;4
3042;cystic fibrosis transmembrane regulator protein;cftr;gene;0;6
3043;cystic fibrosis transmembrane regulator protein;cftr(;gene;0;1
3044;cystic fibrosis transmembrane regulator protein;cftr(+/+;gene;0;1
3045;cystic fibrosis transmembrane regulator protein;cftr(+/+);gene;0;2
3046;cystic fibrosis transmembrane regulator protein;cftr(+/-;gene;0;1
3047;cystic fibrosis transmembrane regulator protein;cftr(+/-);gene;0;1
3048;cystic fibrosis transmembrane regulator protein;cftr(-/-);gene;0;3
3049;cystic fibrosis transmembrane regulator protein;cystic fibrosis;gene;0;2
3050;cystic fibrosis transmembrane regulator protein;pig;gene;0;1
3051;cystic fibrosis transmembrane regulator protein;pulmonary edema;gene;0;1
3052;cystic fibrosis transmembrane regulator protein;recombinant cftr;gene;0;1
3053;cystic fibrosis transmembrane regulator protein;respiratory distress syndrome;gene;0;1
3054;e-cadherin;anti-gal antibody;gene;0;2
3055;e-cadherin;anti-non-gal antibody;gene;0;2
3056;e-cadherin;cftr;gene;0;4
3057;e-cadherin;e-cadherin;gene;0;2
3058;e-cadherin;enolase;gene;0;4
3059;e-cadherin;gtko;gene;0;12
3060;e-cadherin;gtko fibroblasts;gene;0;2
3061;e-cadherin;gtko lsec;gene;0;2
3062;e-cadherin;gtko pig;gene;0;2
3063;e-cadherin;gtko pig liver cells;gene;0;2
3064;e-cadherin;human;gene;0;24
3065;e-cadherin;human igg;gene;0;10
3066;e-cadherin;human igm;gene;0;2
3067;e-cadherin;igg;gene;0;4
3068;e-cadherin;igm;gene;0;10
3069;e-cadherin;pig;gene;0;4
3070;enolase;anti-gal antibody;gene;0;2
3071;enolase;anti-non-gal antibody;gene;0;2
3072;enolase;cftr;gene;0;4
3073;enolase;e-cadherin;gene;0;4
3074;enolase;enolase;gene;0;2
3075;enolase;gtko;gene;0;12
3076;enolase;gtko fibroblasts;gene;0;2
3077;enolase;gtko lsec;gene;0;2
3078;enolase;gtko pig;gene;0;2
3079;enolase;gtko pig liver cells;gene;0;2
3080;enolase;human;gene;0;24
3081;enolase;human igg;gene;0;10
3082;enolase;human igm;gene;0;2
3083;enolase;igg;gene;0;4
3084;enolase;igm;gene;0;10
3085;enolase;pig;gene;0;4
3086;exocrine pancreatic destruction;airway disease;disease;0;1
3087;exocrine pancreatic destruction;babies;disease;0;1
3088;exocrine pancreatic destruction;cftr;disease;0;5
3089;exocrine pancreatic destruction;cystic fibrosis;disease;0;2
3090;exocrine pancreatic destruction;focal biliary cirrhosis;disease;0;1
3091;exocrine pancreatic destruction;ifabp;disease;0;1
3092;exocrine pancreatic destruction;intestinal fatty acid-binding protein;disease;0;1
3093;exocrine pancreatic destruction;liver disease;disease;0;1
3094;exocrine pancreatic destruction;meconium ileus;disease;0;6
3095;exocrine pancreatic destruction;micro-;disease;0;1
3096;exocrine pancreatic destruction;pancreatic destruction;disease;0;1
3097;exocrine pancreatic destruction;pcftr;disease;0;1
3098;exocrine pancreatic destruction;people;disease;0;1
3099;exocrine pancreatic destruction;porcine;disease;0;1
3100;exocrine pancreatic destruction;porcine cf transmembrane conductance regulator;disease;0;1
3101;exocrine pancreatic destruction;sinus and lung disease;disease;0;1
3102;exocrine pancreatic destruction;vas deferens loss;disease;0;1
3103;exocrine pancreatic destruction;wild-type cftr mrna;disease;0;1
3104;ferrets;cystic fibrosis;species;0;2
3105;ferrets;mice;species;0;1
3106;ferrets;pigs;species;0;1
3107;ferrets;rats;species;0;1
3108;ferrets;zebrafish;species;0;1
3109;focal biliary cirrhosis;airway disease;disease;0;1
3110;focal biliary cirrhosis;babies;disease;0;1
3111;focal biliary cirrhosis;cftr;disease;0;5
3112;focal biliary cirrhosis;cystic fibrosis;disease;0;2
3113;focal biliary cirrhosis;exocrine pancreatic destruction;disease;0;1
3114;focal biliary cirrhosis;ifabp;disease;0;1
3115;focal biliary cirrhosis;intestinal fatty acid-binding protein;disease;0;1
3116;focal biliary cirrhosis;liver disease;disease;0;1
3117;focal biliary cirrhosis;meconium ileus;disease;0;6
3118;focal biliary cirrhosis;micro-;disease;0;1
3119;focal biliary cirrhosis;pancreatic destruction;disease;0;1
3120;focal biliary cirrhosis;pcftr;disease;0;1
3121;focal biliary cirrhosis;people;disease;0;1
3122;focal biliary cirrhosis;porcine;disease;0;1
3123;focal biliary cirrhosis;porcine cf transmembrane conductance regulator;disease;0;1
3124;focal biliary cirrhosis;sinus and lung disease;disease;0;1
3125;focal biliary cirrhosis;vas deferens loss;disease;0;1
3126;focal biliary cirrhosis;wild-type cftr mrna;disease;0;1
3127;glucose;bile salt;drug;0;1
3128;glucose;cftr;drug;0;1
3129;glucose;human myo5b;drug;0;1
3130;glucose;hydrogen;drug;0;1
3131;glucose;microvillus inclusion disease;drug;0;2
3132;glucose;microvillus-lined inclusions;drug;0;1
3133;glucose;mvid;drug;0;8
3134;glucose;myo5b;drug;0;3
3135;glucose;myosin vb gene;drug;0;1
3136;glucose;pigs;drug;0;1
3137;glucose;porcine;drug;0;1
3138;glucose;sglt1;drug;0;1
3139;glucose;sodium;drug;0;3
3140;glucose;sodium hydrogen exchanger 3;drug;0;1
3141;glucose;swine;drug;0;1
3142;glucose;talens;drug;0;1
3143;glucose;watery;drug;0;1
3144;glyh101;cftr;drug;0;4
3145;glyh101;cftr(;drug;0;1
3146;glyh101;cystic fibrosis;drug;0;1
3147;glyh101;mucin;drug;0;1
3148;glyh101;mucins;drug;0;3
3149;glyh101;p. aeruginosa;drug;0;2
3150;glyh101;pseudomonas aeruginosa;drug;0;2
3151;gtko;anti-gal antibody;gene;0;6
3152;gtko;anti-non-gal antibody;gene;0;6
3153;gtko;cftr;gene;0;12
3154;gtko;e-cadherin;gene;0;12
3155;gtko;enolase;gene;0;12
3156;gtko;gtko;gene;0;30
3157;gtko;gtko fibroblasts;gene;0;6
3158;gtko;gtko lsec;gene;0;6
3159;gtko;gtko pig;gene;0;6
3160;gtko;gtko pig liver cells;gene;0;6
3161;gtko;human;gene;0;72
3162;gtko;human igg;gene;0;30
3163;gtko;human igm;gene;0;6
3164;gtko;igg;gene;0;12
3165;gtko;igm;gene;0;30
3166;gtko;pig;gene;0;12
3167;gtko fibroblasts;anti-gal antibody;cell_line;0;1
3168;gtko fibroblasts;anti-non-gal antibody;cell_line;0;1
3169;gtko fibroblasts;cftr;cell_line;0;2
3170;gtko fibroblasts;e-cadherin;cell_line;0;2
3171;gtko fibroblasts;enolase;cell_line;0;2
3172;gtko fibroblasts;gtko;cell_line;0;6
3173;gtko fibroblasts;gtko lsec;cell_line;0;1
3174;gtko fibroblasts;gtko pig;cell_line;0;1
3175;gtko fibroblasts;gtko pig liver cells;cell_line;0;1
3176;gtko fibroblasts;human;cell_line;0;12
3177;gtko fibroblasts;human igg;cell_line;0;5
3178;gtko fibroblasts;human igm;cell_line;0;1
3179;gtko fibroblasts;igg;cell_line;0;2
3180;gtko fibroblasts;igm;cell_line;0;5
3181;gtko fibroblasts;pig;cell_line;0;2
3182;gtko lsec;anti-gal antibody;cell_line;0;1
3183;gtko lsec;anti-non-gal antibody;cell_line;0;1
3184;gtko lsec;cftr;cell_line;0;2
3185;gtko lsec;e-cadherin;cell_line;0;2
3186;gtko lsec;enolase;cell_line;0;2
3187;gtko lsec;gtko;cell_line;0;6
3188;gtko lsec;gtko fibroblasts;cell_line;0;1
3189;gtko lsec;gtko pig;cell_line;0;1
3190;gtko lsec;gtko pig liver cells;cell_line;0;1
3191;gtko lsec;human;cell_line;0;12
3192;gtko lsec;human igg;cell_line;0;5
3193;gtko lsec;human igm;cell_line;0;1
3194;gtko lsec;igg;cell_line;0;2
3195;gtko lsec;igm;cell_line;0;5
3196;gtko lsec;pig;cell_line;0;2
3197;gtko pig;anti-gal antibody;cell_line;0;1
3198;gtko pig;anti-non-gal antibody;cell_line;0;1
3199;gtko pig;cftr;cell_line;0;2
3200;gtko pig;e-cadherin;cell_line;0;2
3201;gtko pig;enolase;cell_line;0;2
3202;gtko pig;gtko;cell_line;0;6
3203;gtko pig;gtko fibroblasts;cell_line;0;1
3204;gtko pig;gtko lsec;cell_line;0;1
3205;gtko pig;gtko pig liver cells;cell_line;0;1
3206;gtko pig;human;cell_line;0;12
3207;gtko pig;human igg;cell_line;0;5
3208;gtko pig;human igm;cell_line;0;1
3209;gtko pig;igg;cell_line;0;2
3210;gtko pig;igm;cell_line;0;5
3211;gtko pig;pig;cell_line;0;2
3212;gtko pig liver cells;anti-gal antibody;cell_line;0;1
3213;gtko pig liver cells;anti-non-gal antibody;cell_line;0;1
3214;gtko pig liver cells;cftr;cell_line;0;2
3215;gtko pig liver cells;e-cadherin;cell_line;0;2
3216;gtko pig liver cells;enolase;cell_line;0;2
3217;gtko pig liver cells;gtko;cell_line;0;6
3218;gtko pig liver cells;gtko fibroblasts;cell_line;0;1
3219;gtko pig liver cells;gtko lsec;cell_line;0;1
3220;gtko pig liver cells;gtko pig;cell_line;0;1
3221;gtko pig liver cells;human;cell_line;0;12
3222;gtko pig liver cells;human igg;cell_line;0;5
3223;gtko pig liver cells;human igm;cell_line;0;1
3224;gtko pig liver cells;igg;cell_line;0;2
3225;gtko pig liver cells;igm;cell_line;0;5
3226;gtko pig liver cells;pig;cell_line;0;2
3227;hco(3)(-);bacterial lung infection;drug;0;2
3228;hco(3)(-);cf lung disease;drug;0;2
3229;hco(3)(-);cftr;drug;0;8
3230;hco(3)(-);cystic fibrosis;drug;0;6
3231;hco(3)(-);cystic fibrosis transmembrane conductance regulator;drug;0;2
3232;hco(3)(-);hco(3)(-);drug;0;2
3233;hco(3)(-);inflammation;drug;0;2
3234;hco(3)(-);life-shortening disease;drug;0;2
3235;hco(3)(-);porcine;drug;0;2
3236;hco(3)(-);primary epithelial cultures;drug;0;2
3237;hco3 (-);bicarbonate;drug;0;2
3238;hco3 (-);cf) lung disease;drug;0;2
3239;hco3 (-);cftr;drug;0;6
3240;hco3 (-);cl(-);drug;0;4
3241;hco3 (-);co2;drug;0;4
3242;hco3 (-);cystic fibrosis;drug;0;4
3243;hco3 (-);cystic fibrosis (;drug;0;2
3244;hco3 (-);cystic fibrosis transmembrane conductance regulator;drug;0;2
3245;hco3 (-);hco3 (-);drug;0;2
3246;hco3 (-);non-cf small airway epithelia cultures;drug;0;2
3247;human;anti-gal antibody;species;0;12
3248;human;anti-non-gal antibody;species;0;12
3249;human;cftr;species;0;30
3250;human;cftr gene;species;0;4
3251;human;cftr mutant;species;0;2
3252;human;cftr mutants;species;0;2
3253;human;cftr protein;species;0;2
3254;human;cystic cystic fibrosis;species;0;2
3255;human;e-cadherin;species;0;24
3256;human;enolase;species;0;24
3257;human;gtko;species;0;72
3258;human;gtko fibroblasts;species;0;12
3259;human;gtko lsec;species;0;12
3260;human;gtko pig;species;0;12
3261;human;gtko pig liver cells;species;0;12
3262;human;human;species;0;134
3263;human;human igg;species;0;60
3264;human;human igm;species;0;12
3265;human;igg;species;0;24
3266;human;igm;species;0;60
3267;human;inherited disease;species;0;2
3268;human;malformations in the intestine, respiratory tract;species;0;2
3269;human;mouse;species;0;2
3270;human;pig;species;0;26
3271;human igg;anti-gal antibody;gene;0;5
3272;human igg;anti-non-gal antibody;gene;0;5
3273;human igg;cftr;gene;0;10
3274;human igg;e-cadherin;gene;0;10
3275;human igg;enolase;gene;0;10
3276;human igg;gtko;gene;0;30
3277;human igg;gtko fibroblasts;gene;0;5
3278;human igg;gtko lsec;gene;0;5
3279;human igg;gtko pig;gene;0;5
3280;human igg;gtko pig liver cells;gene;0;5
3281;human igg;human;gene;0;60
3282;human igg;human igg;gene;0;20
3283;human igg;human igm;gene;0;5
3284;human igg;igg;gene;0;10
3285;human igg;igm;gene;0;25
3286;human igg;pig;gene;0;10
3287;human igm;anti-gal antibody;gene;0;1
3288;human igm;anti-non-gal antibody;gene;0;1
3289;human igm;cftr;gene;0;2
3290;human igm;e-cadherin;gene;0;2
3291;human igm;enolase;gene;0;2
3292;human igm;gtko;gene;0;6
3293;human igm;gtko fibroblasts;gene;0;1
3294;human igm;gtko lsec;gene;0;1
3295;human igm;gtko pig;gene;0;1
3296;human igm;gtko pig liver cells;gene;0;1
3297;human igm;human;gene;0;12
3298;human igm;human igg;gene;0;5
3299;human igm;igg;gene;0;2
3300;human igm;igm;gene;0;5
3301;human igm;pig;gene;0;2
3302;human myo5b;bile salt;gene;0;1
3303;human myo5b;cftr;gene;0;1
3304;human myo5b;glucose;gene;0;1
3305;human myo5b;hydrogen;gene;0;1
3306;human myo5b;microvillus inclusion disease;gene;0;2
3307;human myo5b;microvillus-lined inclusions;gene;0;1
3308;human myo5b;mvid;gene;0;8
3309;human myo5b;myo5b;gene;0;3
3310;human myo5b;myosin vb gene;gene;0;1
3311;human myo5b;pigs;gene;0;1
3312;human myo5b;porcine;gene;0;1
3313;human myo5b;sglt1;gene;0;1
3314;human myo5b;sodium;gene;0;3
3315;human myo5b;sodium hydrogen exchanger 3;gene;0;1
3316;human myo5b;swine;gene;0;1
3317;human myo5b;talens;gene;0;1
3318;human myo5b;watery;gene;0;1
3319;hydrogen;bile salt;drug;0;1
3320;hydrogen;cftr;drug;0;1
3321;hydrogen;glucose;drug;0;1
3322;hydrogen;human myo5b;drug;0;1
3323;hydrogen;microvillus inclusion disease;drug;0;2
3324;hydrogen;microvillus-lined inclusions;drug;0;1
3325;hydrogen;mvid;drug;0;8
3326;hydrogen;myo5b;drug;0;3
3327;hydrogen;myosin vb gene;drug;0;1
3328;hydrogen;pigs;drug;0;1
3329;hydrogen;porcine;drug;0;1
3330;hydrogen;sglt1;drug;0;1
3331;hydrogen;sodium;drug;0;3
3332;hydrogen;sodium hydrogen exchanger 3;drug;0;1
3333;hydrogen;swine;drug;0;1
3334;hydrogen;talens;drug;0;1
3335;hydrogen;watery;drug;0;1
3336;ifabp;airway disease;gene;0;1
3337;ifabp;babies;gene;0;1
3338;ifabp;cftr;gene;0;5
3339;ifabp;cystic fibrosis;gene;0;2
3340;ifabp;exocrine pancreatic destruction;gene;0;1
3341;ifabp;focal biliary cirrhosis;gene;0;1
3342;ifabp;intestinal fatty acid-binding protein;gene;0;1
3343;ifabp;liver disease;gene;0;1
3344;ifabp;meconium ileus;gene;0;6
3345;ifabp;micro-;gene;0;1
3346;ifabp;pancreatic destruction;gene;0;1
3347;ifabp;pcftr;gene;0;1
3348;ifabp;people;gene;0;1
3349;ifabp;porcine;gene;0;1
3350;ifabp;porcine cf transmembrane conductance regulator;gene;0;1
3351;ifabp;sinus and lung disease;gene;0;1
3352;ifabp;vas deferens loss;gene;0;1
3353;ifabp;wild-type cftr mrna;gene;0;1
3354;igg;anti-gal antibody;gene;0;2
3355;igg;anti-non-gal antibody;gene;0;2
3356;igg;cftr;gene;0;4
3357;igg;e-cadherin;gene;0;4
3358;igg;enolase;gene;0;4
3359;igg;gtko;gene;0;12
3360;igg;gtko fibroblasts;gene;0;2
3361;igg;gtko lsec;gene;0;2
